Ref,Author_Year,Location,Lat,Long,Precip_mm,Temp_C,Precip_avg_mm,Temp_avg_C,IPCC_climclass,Soil_Texture,Soil_Class,Soil_Sand_perc,Soil_Silt_perc,Soil_Clay_perc,Soil_SOC_perc,Soil_SON_perc,Soil_BD_gcm3,pH,CEC,Man_PreCrop,Man_LandType,Man_Crop,Man_Management,n_measurements,Method,Chamber_Area_m2,Chamber_Closure_min,Chamber_Int,Chamber_out,n_measurements_2,Year_type,Year,Duration,Reps,Fert_Type,Fert_Mode_App,Fert_n_App,n_Crops,Residues,tillage,till_depth,cover_crop,Irrigation_YN,Liming,N_App_Rate_kgN_ha,N_uptake_kgN_ha,N2O_kgN2O-N_ha,N2O_se_kgN2O-N_ha,N2O_Interp_Method,EF,deltaEF,CropType,FertType,STD,avgPrecip,avgTemp,SoilTexture,SoilTexture2,PrecipClass,TempClass
NA,Horwath_et_al._(1998),"Lake Creek, Linn Coutny, Willamette valley, Oregon",44.57,-123.27,NA,NA,NA,NA,NA,fine-textured,fine montmorillonitic mesic mollic Albaqualfs,NA,NA,NA,2.74,0.23,1.3,5.4,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,06.Mar,NA,93,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,0.3069,NA,NA,NA,NA,NA,NA,NA,1138.088,11.169,fine-textured,NA,avg,warm temperate
NA,Hixson_et_al._(1990),"Carson Range, Nevada, USA",39.12,-119.88,NA,NA,NA,NA,NA,sandy loam to loamy sand,*,NA,NA,NA,7,0.4,*,6.4,NA,NA,NA,riparian; alnus,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,*,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.615,8.687,sandy loam to loamy sand,NA,dry,cool temperate
NA,Hixson_et_al._(1990),"Carson Range, Nevada, USA",39.12,-119.88,NA,NA,NA,NA,NA,sandy loam to loamy sand,*,NA,NA,NA,7,0.4,*,6.4,NA,NA,NA,riparian; alnus,NA,NA,NA,NA,NA,NA,NA,NA,08.Jun,NA,*,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.615,8.687,sandy loam to loamy sand,NA,dry,cool temperate
NA,Hixson_et_al._(1990),"Carson Range, Nevada, USA",39.12,-119.88,NA,NA,NA,NA,NA,sandy loam to loamy sand,*,NA,NA,NA,3.8,0.15,*,6.7,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,*,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.615,8.687,sandy loam to loamy sand,NA,dry,cool temperate
NA,Hixson_et_al._(1990),"Carson Range, Nevada, USA",39.12,-119.88,NA,NA,NA,NA,NA,sandy loam to loamy sand,*,NA,NA,NA,3.8,0.15,*,6.7,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,08.Jun,NA,*,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.615,8.687,sandy loam to loamy sand,NA,dry,cool temperate
NA,Hixson_et_al._(1990),"Carson Range, Nevada, USA",39.12,-119.88,NA,NA,NA,NA,NA,sandy loam to loamy sand,*,NA,NA,NA,2,0.06,*,6,NA,NA,forest,mixed forest,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,*,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.615,8.687,sandy loam to loamy sand,NA,dry,cool temperate
NA,Hixson_et_al._(1990),"Carson Range, Nevada, USA",39.12,-119.88,NA,NA,NA,NA,NA,sandy loam to loamy sand,*,NA,NA,NA,2,0.06,*,6,NA,NA,forest,mixed forest,NA,NA,NA,NA,NA,NA,NA,NA,08.Jun,NA,*,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.615,8.687,sandy loam to loamy sand,NA,dry,cool temperate
NA,Hixson_et_al._(1990),"Carson Range, Nevada, USA",39.12,-119.88,NA,NA,NA,NA,NA,sandy loam to loamy sand,*,NA,NA,NA,2,0.05,*,6.2,NA,NA,fallow,barren,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,*,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.615,8.687,sandy loam to loamy sand,NA,dry,cool temperate
NA,Hixson_et_al._(1990),"Carson Range, Nevada, USA",39.12,-119.88,NA,NA,NA,NA,NA,sandy loam to loamy sand,*,NA,NA,NA,2,0.05,*,6.2,NA,NA,fallow,barren,NA,NA,NA,NA,NA,NA,NA,NA,08.Jun,NA,*,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.615,8.687,sandy loam to loamy sand,NA,dry,cool temperate
NA,Mogge_et_al._(1998),"Kiel, Germany",53.95,9.8,NA,NA,697,8.1,NA,NA,cambic Arenosols,79,NA,NA,3.4,0.2,1.1,4,NA,NA,fallow,beech,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,365,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,0.4,NA,NA,NA,NA,NA,NA,NA,790.156,9.321,NA,NA,dry,cool temperate
NA,Mogge_et_al._(1998),"Kiel, Germany",53.95,9.8,NA,NA,697,8.1,NA,NA,fibric Histosols,NA,NA,NA,42,2.4,0.6,4,NA,NA,forest,alder,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,365,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,4.9,NA,NA,NA,NA,NA,NA,NA,790.156,9.321,NA,NA,dry,cool temperate
NA,Kliewer_and_Gilliam_(1995),"Vernon James Research Center, Plymouth, NC, USA",35.88,-76.77,NA,NA,NA,NA,NA,NA,Cape Fear loam,NA,NA,NA,1.5,*,*,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04.Nov,NA,172,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,1256.962,16.352,NA,NA,avg,warm temperate
NA,Kliewer_and_Gilliam_(1995),"Vernon James Research Center, Plymouth, NC, USA",35.88,-76.77,NA,NA,NA,NA,NA,NA,Cape Fear loam,NA,NA,NA,1.5,*,*,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04.Nov,NA,172,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,1256.962,16.352,NA,NA,avg,warm temperate
NA,Kliewer_and_Gilliam_(1995),"Vernon James Research Center, Plymouth, NC, USA",35.88,-76.77,NA,NA,NA,NA,NA,NA,Cape Fear loam,NA,NA,NA,1.5,*,*,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04.Nov,NA,172,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,9,NA,NA,NA,NA,NA,NA,NA,1256.962,16.352,NA,NA,avg,warm temperate
NA,Lindau_et_al._(1988),Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,Crowley silt loam,NA,NA,NA,0.7,0.08,*,5.8,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,NA,*,NA,Urea,s,1,NA,*,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Lindau_et_al._(1988),Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,Crowley silt loam,NA,NA,NA,0.7,0.08,*,5.8,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,NA,*,NA,KNO3,s,1,NA,*,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Kaluli_et_al._(1999),"Soulanges County, Quebec, canada",46.83,-71.53,NA,NA,NA,NA,NA,sandy loam,fine silty mixed nonacid frigid Humaquepts,NA,NA,NA,*,*,*,*,NA,NA,cropland,maize-ryegrass intercrooped,NA,NA,NA,NA,NA,NA,NA,NA,10.May,NA,*,NA,AP (47 kg N)+AN,b,1,NA,*,NA,NA,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,1177.591,1284.9,3.684,sandy loam,Coarse,avg,cool temperate
NA,Kaluli_et_al._(1999),"Soulanges County, Quebec, canada",46.83,-71.53,NA,NA,NA,NA,NA,sandy loam,fine silty mixed nonacid frigid Humaquepts,NA,NA,NA,*,*,*,*,NA,NA,cropland,maize-ryegrass intercrooped,NA,NA,NA,NA,NA,NA,NA,NA,10.May,NA,*,NA,AP (47 kg N)+AN,b,1,NA,*,NA,NA,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,1177.591,1284.9,3.684,sandy loam,Coarse,avg,cool temperate
NA,Kaluli_et_al._(1999),"Soulanges County, Quebec, canada",46.83,-71.53,NA,NA,NA,NA,NA,sandy loam,fine silty mixed nonacid frigid Humaquepts,NA,NA,NA,*,*,*,*,NA,NA,cropland,maize-ryegrass intercrooped,NA,NA,NA,NA,NA,NA,NA,NA,10.May,NA,*,NA,AP (47 kg N)+AN,b,1,NA,*,NA,NA,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,1177.591,1284.9,3.684,sandy loam,Coarse,avg,cool temperate
NA,Kaluli_et_al._(1999),"Soulanges County, Quebec, canada",46.83,-71.53,NA,NA,NA,NA,NA,sandy loam,fine silty mixed nonacid frigid Humaquepts,NA,NA,NA,*,*,*,*,NA,NA,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,10.May,NA,*,NA,NA,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1177.591,1284.9,3.684,sandy loam,Coarse,avg,cool temperate
NA,Kaluli_et_al._(1999),"Soulanges County, Quebec, canada",46.83,-71.53,NA,NA,NA,NA,NA,sandy loam,fine silty mixed nonacid frigid Humaquepts,NA,NA,NA,*,*,*,*,NA,NA,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,10.May,NA,*,NA,AP (47 kg N)+AN,b,1,NA,*,NA,NA,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,1177.591,1284.9,3.684,sandy loam,Coarse,avg,cool temperate
NA,Kaluli_et_al._(1999),"Soulanges County, Quebec, canada",46.83,-71.53,NA,NA,NA,NA,NA,sandy loam,fine silty mixed nonacid frigid Humaquepts,NA,NA,NA,*,*,*,*,NA,NA,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,10.May,NA,*,NA,AP (47 kg N)+AN,b,1,NA,*,NA,NA,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,1177.591,1284.9,3.684,sandy loam,Coarse,avg,cool temperate
NA,Kaluli_et_al._(1999),"Soulanges County, Quebec, canada",46.83,-71.53,NA,NA,NA,NA,NA,sandy loam,fine silty mixed nonacid frigid Humaquepts,NA,NA,NA,*,*,*,*,NA,NA,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,10.May,NA,*,NA,AP (47 kg N)+AN,b,1,NA,*,NA,NA,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,1177.591,1284.9,3.684,sandy loam,Coarse,avg,cool temperate
NA,Kaluli_et_al._(1999),"Soulanges County, Quebec, canada",46.83,-71.53,NA,NA,NA,NA,NA,sandy loam,fine silty mixed nonacid frigid Humaquepts,NA,NA,NA,*,*,*,*,NA,NA,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,10.May,NA,*,NA,AP (47 kg N)+AN,b,1,NA,*,NA,NA,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,1177.591,1284.9,3.684,sandy loam,Coarse,avg,cool temperate
NA,Struwe_and_Kjoller_(1989),Denmark,NA,NA,NA,NA,NA,NA,NA,NA,*,NA,NA,NA,*,*,*,7,NA,NA,forest,ash (es),NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,365,NA,NA,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Struwe_and_Kjoller_(1989),Denmark,NA,NA,NA,NA,NA,NA,NA,NA,*,NA,NA,NA,*,*,*,6.7,NA,NA,forest,alder-n fixing,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,365,NA,NA,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Van_den_Abbeel_et_al._(1990),"Ter Munck, Heverlee, Belgium",50.87,4.7,NA,NA,NA,NA,NA,loamy,typic Hapludalfs,NA,NA,NA,1.03,0.103,1.35,7.5,NA,NA,fallow,fallow,NA,NA,NA,NA,NA,NA,NA,NA,02.Nov,NA,*,NA,NA,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,828.688,10.439,loamy,NA,dry,warm temperate
NA,Van_den_Abbeel_et_al._(1990),"Ter Munck, Heverlee, Belgium",50.87,4.7,NA,NA,NA,NA,NA,loamy,typic Hapludalfs,NA,NA,NA,1.03,0.103,1.35,7.5,NA,NA,fallow,fallow,NA,NA,NA,NA,NA,NA,NA,NA,02.Nov,NA,*,NA,Cattle slurry,b,1,NA,*,NA,NA,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,828.688,10.439,loamy,NA,dry,warm temperate
NA,Van_Bischopinck_et_al._(1990),"Colmar, France",48.08,7.35,NA,NA,NA,NA,NA,NA,*,9,68,23,1.22,0.156,*,8.2,NA,NA,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,08.Feb,NA,*,NA,Green manure,i,1,NA,Yes,NA,NA,NA,NA,NA,62.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,983.571,9.381,silt loam,Medium,dry,cool temperate
NA,Bakken_et_al._(1987),"As, Norway",59.67,19.77,NA,NA,NA,NA,NA,NA,typic Haplaquepts,32,42,26,3,0.3,*,5.7,NA,NA,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,08.May,NA,*,NA,45.5 kg NO3-N; 54.5 kg NH4-N,i,1,NA,*,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loam,Medium,NA,NA
NA,Bakken_et_al._(1987),"As, Norway",59.67,19.77,NA,NA,NA,NA,NA,NA,typic Haplaquepts,32,42,26,3,0.3,*,5.7,NA,NA,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,08.May,NA,*,NA,45.5 kg NO3-N; 54.5 kg NH4-N,i,1,NA,*,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loam,Medium,NA,NA
NA,Barton_et_al._(1998),"Whakarewarewa forest, New Zealand",-38.17,176.27,NA,NA,NA,NA,NA,sandy loam,vitric orthic Allophanic soils,NA,NA,NA,5.8,0.3,0.48,5.8,NA,NA,forest,pine forest,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,*,NA,Wastewater,s,3,NA,*,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1462.315,11.993,sandy loam,Coarse,avg,warm temperate
NA,Barton_et_al._(1998),"Whakarewarewa forest, New Zealand",-38.17,176.27,NA,NA,NA,NA,NA,sandy loam,vitric orthic Allophanic soils,NA,NA,NA,5.8,0.3,0.48,5.8,NA,NA,forest,pine forest,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,*,NA,Wastewater,s,3,NA,*,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1462.315,11.993,sandy loam,Coarse,avg,warm temperate
NA,Barton_et_al._(1998),"Whakarewarewa forest, New Zealand",-38.17,176.27,NA,NA,NA,NA,NA,sandy loam,vitric orthic Allophanic soils,NA,NA,NA,5.8,0.3,0.48,5.8,NA,NA,forest,pine forest,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,*,NA,Wastewater,s,3,NA,*,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1462.315,11.993,sandy loam,Coarse,avg,warm temperate
NA,Barton_et_al._(1998),"Whakarewarewa forest, New Zealand",-38.17,176.27,NA,NA,NA,NA,NA,sandy loam,vitric orthic Allophanic soils,NA,NA,NA,5.8,0.3,0.48,5.8,NA,NA,forest,pine forest,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,*,NA,NA,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1462.315,11.993,sandy loam,Coarse,avg,warm temperate
NA,Barton_et_al._(1998),"Whakarewarewa forest, New Zealand",-38.17,176.27,NA,NA,NA,NA,NA,sandy loam,vitric orthic Allophanic soils,NA,NA,NA,5.8,0.3,0.48,5.8,NA,NA,forest,pine forest,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,*,NA,NA,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1462.315,11.993,sandy loam,Coarse,avg,warm temperate
NA,Barton_et_al._(1998),"Whakarewarewa forest, New Zealand",-38.17,176.27,NA,NA,NA,NA,NA,sandy loam,vitric orthic Allophanic soils,NA,NA,NA,5.8,0.3,0.48,5.8,NA,NA,forest,pine forest,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,*,NA,NA,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1462.315,11.993,sandy loam,Coarse,avg,warm temperate
NA,Delaune_et_al._(1998),"St. James Parish, Louisiana, USA",29.75,90.75,NA,NA,NA,NA,NA,NA,Mississippi alluvial-Sharkey clay,NA,NA,70,1.75,*,*,6.8,NA,NA,forest,swamp forest,NA,NA,NA,NA,NA,NA,NA,NA,*,NA,32,NA,Drain water,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,0.3008,NA,NA,NA,NA,NA,NA,NA,660.488,1.714,NA,NA,dry,cool temperate
NA,Delaune_et_al._(1998),"St. James Parish, Louisiana, USA",29.75,90.75,NA,NA,NA,NA,NA,NA,Mississippi alluvial-Sharkey clay,NA,NA,70,1.75,*,*,6.8,NA,NA,forest,swamp forest,NA,NA,NA,NA,NA,NA,NA,NA,*,NA,32,NA,Drain water Acl,s,1,NA,*,NA,NA,NA,NA,NA,100,NA,0.3456,NA,NA,NA,NA,NA,NA,NA,660.488,1.714,NA,NA,dry,cool temperate
NA,Delaune_et_al._(1998),"St. James Parish, Louisiana, USA",29.75,90.75,NA,NA,NA,NA,NA,NA,Mississippi alluvial-Sharkey clay,NA,NA,70,1.75,*,*,6.8,NA,NA,forest,swamp forest,NA,NA,NA,NA,NA,NA,NA,NA,*,NA,32,NA,Drain water,s,1,NA,*,NA,NA,NA,NA,NA,100,NA,0.4704,NA,NA,NA,NA,NA,NA,NA,660.488,1.714,NA,NA,dry,cool temperate
NA,Delaune_et_al._(1998),"St. James Parish, Louisiana, USA",29.75,90.75,NA,NA,NA,NA,NA,NA,Mississippi alluvial-Sharkey clay,NA,NA,70,1.75,*,*,6.8,NA,NA,forest,swamp forest,NA,NA,NA,NA,NA,NA,NA,NA,*,NA,*,NA,Drain water,s,1,NA,*,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,660.488,1.714,NA,NA,dry,cool temperate
NA,Goulding_et_al._(1993),"Rothamsted, UK",51.8,-0.37,NA,NA,NA,NA,NA,NA,Batcombe series flinty silt loam soil,NA,NA,NA,1.7,0.176,*,6.3,NA,NA,cropland,winter wheat following hay/sugarbeet/oats rotation,NA,NA,NA,NA,NA,NA,NA,NA,06.Apr,NA,*,NA,KNO3,s,1,NA,*,NA,NA,NA,NA,NA,222.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,691.2,10.303,NA,NA,dry,warm temperate
NA,Goulding_et_al._(1993),"Rothamsted, UK",51.8,-0.37,NA,NA,NA,NA,NA,NA,Batcombe series flinty silt loam soil,NA,NA,NA,1.94,0.197,*,6.2,NA,NA,cropland,winter wheat following grass/ley rotation,NA,NA,NA,NA,NA,NA,NA,NA,06.Apr,NA,*,NA,KNO3,s,1,NA,*,NA,NA,NA,NA,NA,222.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,691.2,10.303,NA,NA,dry,warm temperate
NA,Goulding_et_al._(1993),"Rothamsted, UK",51.8,-0.37,NA,NA,NA,NA,NA,NA,Batcombe series flinty silt loam soil,NA,NA,NA,1.7,0.176,*,6.3,NA,NA,cropland,winter wheat following hay/sugarbeet/oats rotation,NA,NA,NA,NA,NA,NA,NA,NA,06.Apr,NA,*,NA,KNO3,s,1,NA,*,NA,NA,NA,NA,NA,222.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,691.2,10.303,NA,NA,dry,warm temperate
NA,Goulding_et_al._(1993),"Rothamsted, UK",51.8,-0.37,NA,NA,NA,NA,NA,NA,Batcombe series flinty silt loam soil,NA,NA,NA,1.94,0.197,*,6.2,NA,NA,cropland,winter wheat following grass/ley rotation,NA,NA,NA,NA,NA,NA,NA,NA,06.Apr,NA,*,NA,KNO3,s,1,NA,*,NA,NA,NA,NA,NA,222.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,691.2,10.303,NA,NA,dry,warm temperate
NA,Fillery_and_Vlek_(1982),"Muscle Shoals, Alabama",34.75,-87.63,NA,NA,NA,NA,NA,NA,vertic Haplaquepts,NA,NA,NA,*,0.19,*,5.8,NA,NA,cropland,"upland rice, greenhouse",NA,NA,NA,NA,NA,NA,NA,NA,*,NA,*,NA,Urea,b,3,NA,*,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407.062,15.62,NA,NA,avg,warm temperate
NA,Fillery_and_Vlek_(1982),"Muscle Shoals, Alabama",34.75,-87.63,NA,NA,NA,NA,NA,NA,vertic Haplaquepts,NA,NA,NA,*,0.19,*,5.8,NA,NA,cropland,"upland rice, greenhouse",NA,NA,NA,NA,NA,NA,NA,NA,*,NA,*,NA,Urea,b,1,NA,*,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407.062,15.62,NA,NA,avg,warm temperate
NA,Fillery_and_Vlek_(1982),"Muscle Shoals, Alabama",34.75,-87.63,NA,NA,NA,NA,NA,NA,typic Albaqualfs,NA,NA,NA,*,0.13,*,6.2,NA,NA,cropland,"upland rice, greenhouse",NA,NA,NA,NA,NA,NA,NA,NA,*,NA,*,NA,Urea,b,3,NA,*,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407.062,15.62,NA,NA,avg,warm temperate
NA,Fillery_and_Vlek_(1982),"Muscle Shoals, Alabama",34.75,-87.63,NA,NA,NA,NA,NA,NA,typic Albaqualfs,NA,NA,NA,*,0.13,*,6.2,NA,NA,cropland,"upland rice, greenhouse",NA,NA,NA,NA,NA,NA,NA,NA,*,NA,*,NA,Urea,b,1,NA,*,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407.062,15.62,NA,NA,avg,warm temperate
NA,Fillery_and_Vlek_(1982),"Muscle Shoals, Alabama",34.75,-87.63,NA,NA,NA,NA,NA,NA,typic Albaqualfs,NA,NA,NA,*,0.13,*,6.2,NA,NA,wet cropland,"wetland rice, greenhouse",NA,NA,NA,NA,NA,NA,NA,NA,*,NA,*,NA,Urea,b,1,NA,*,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407.062,15.62,NA,NA,avg,warm temperate
NA,Fillery_and_Vlek_(1982),"Muscle Shoals, Alabama",34.75,-87.63,NA,NA,NA,NA,NA,NA,vertic Haplaquepts,NA,NA,NA,*,0.19,*,5.8,NA,NA,wet cropland,"wetland rice, greenhouse",NA,NA,NA,NA,NA,NA,NA,NA,*,NA,*,NA,Urea,b,1,NA,*,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407.062,15.62,NA,NA,avg,warm temperate
NA,Fillery_and_Vlek_(1982),"Muscle Shoals, Alabama",34.75,-87.63,NA,NA,NA,NA,NA,NA,typic Albaqualfs,NA,NA,NA,*,0.13,*,6.2,NA,NA,wet cropland,"wetland rice, greenhouse",NA,NA,NA,NA,NA,NA,NA,NA,*,NA,*,NA,Urea,i,3,NA,*,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407.062,15.62,NA,NA,avg,warm temperate
NA,Fillery_and_Vlek_(1982),"Muscle Shoals, Alabama",34.75,-87.63,NA,NA,NA,NA,NA,NA,vertic Haplaquepts,NA,NA,NA,*,0.19,*,5.8,NA,NA,wet cropland,"wetland rice, greenhouse",NA,NA,NA,NA,NA,NA,NA,NA,*,NA,*,NA,Urea,b,3,NA,*,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407.062,15.62,NA,NA,avg,warm temperate
NA,Fillery_and_Vlek_(1982),"Muscle Shoals, Alabama",34.75,-87.63,NA,NA,NA,NA,NA,NA,typic Albaqualfs,NA,NA,NA,*,0.13,*,6.2,NA,NA,wet cropland,"wetland rice, greenhouse",NA,NA,NA,NA,NA,NA,NA,NA,*,NA,*,NA,Urea,b,3,NA,*,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407.062,15.62,NA,NA,avg,warm temperate
NA,Fillery_and_Vlek_(1982),"Muscle Shoals, Alabama",34.75,-87.63,NA,NA,NA,NA,NA,NA,vertic Haplaquepts,NA,NA,NA,*,0.19,*,5.8,NA,NA,wet cropland,"wetland rice, greenhouse",NA,NA,NA,NA,NA,NA,NA,NA,*,NA,*,NA,Urea,i,3,NA,*,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407.062,15.62,NA,NA,avg,warm temperate
NA,Fillery_and_Vlek_(1982),"Muscle Shoals, Alabama",34.75,-87.63,NA,NA,NA,NA,NA,NA,vertic Haplaquepts,NA,NA,NA,*,0.19,*,5.8,NA,NA,wet cropland,"wetland rice, greenhouse",NA,NA,NA,NA,NA,NA,NA,NA,*,NA,*,NA,Urea,i,1,NA,*,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407.062,15.62,NA,NA,avg,warm temperate
NA,Fillery_and_Vlek_(1982),"Muscle Shoals, Alabama",34.75,-87.63,NA,NA,NA,NA,NA,NA,vertic Haplaquepts,NA,NA,NA,*,0.19,*,5.8,NA,NA,wet cropland,"wetland rice, greenhouse",NA,NA,NA,NA,NA,NA,NA,NA,*,NA,*,NA,Urea,b,1,NA,*,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407.062,15.62,NA,NA,avg,warm temperate
NA,Fillery_and_Vlek_(1982),"Muscle Shoals, Alabama",34.75,-87.63,NA,NA,NA,NA,NA,NA,typic Albaqualfs,NA,NA,NA,*,0.13,*,6.2,NA,NA,wet cropland,"wetland rice, greenhouse",NA,NA,NA,NA,NA,NA,NA,NA,*,NA,*,NA,Urea,b,1,NA,*,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407.062,15.62,NA,NA,avg,warm temperate
